4108478002,COPPER,COPPER,0
4108432018,COPPER,COPPER,0
4108478010,COPPER,COPPER,0
4108479033,COPPER,COPPER,0
4108427028,COPPER,COPPER,0
4108431014,COPPER,COPPER,0
4108478029,COPPER,COPPER,0
4108478027,COPPER,COPPER,0
4108406016,COPPER,LEAD,1
4108432006,COPPER,COPPER,0
4108479013,NAN,NAN,0
4108402014,COPPER,COPPER,0
4108429035,COPPER,COPPER,0
4108432002,COPPER,COPPER,0
4108427065,COPPER,COPPER,0
4108479002,COPPER,COPPER,0
4108427030,COPPER,LEAD,1
4108430004,COPPER,COPPER,0
4108430011,COPPER,COPPER,0
4108478012,COPPER,COPPER,0
4108432022,COPPER,COPPER,0
4108485023,COPPER,COPPER,0
4108479008,COPPER,COPPER,0
4108410016,COPPER,COPPER,0
4108406019,COPPER,COPPER,0
4108455001,COPPER,COPPER,0
4108433005,COPPER,COPPER,0
4108478004,COPPER,LEAD,1
4108432019,COPPER,COPPER,0
4108430006,COPPER,COPPER,0
4108429034,COPPER,COPPER,0
4108430001,COPPER,COPPER,0
4108427027,COPPER,COPPER,0
4108429012,COPPER,COPPER,0
4108432025,COPPER,COPPER,0
4108433009,COPPER,COPPER,0
4108478028,COPPER,COPPER,0
4108485021,COPPER,COPPER,0
4108432017,NAN,NAN,0
4108478001,COPPER,COPPER,0
4108427042,NAN,NAN,0
4108477005,COPPER,COPPER,0
4108477001,COPPER,COPPER,0
4108479004,COPPER,COPPER,0
4108483003,COPPER,COPPER,0
4108432013,COPPER,COPPER,0
4108429036,COPPER,COPPER,0
4108479001,COPPER,COPPER,0
4108427049,COPPER,COPPER,0
4108485025,COPPER,COPPER,0
4108427060,COPPER,COPPER,0
4108481009,COPPER,COPPER,0
4108431013,COPPER,COPPER,0
4108432015,COPPER,COPPER,0
4108432021,COPPER,COPPER,0
4108427066,COPPER,COPPER,0
4108455029,COPPER,COPPER,0
4108476001,COPPER,COPPER,0
4108476002,COPPER,COPPER,0
4108430015,COPPER,COPPER,0
4108434001,COPPER,COPPER,0
4108410013,COPPER,COPPER,0
4108478030,COPPER,COPPER,0
4108455004,NAN,NAN,0
4108429039,COPPER,COPPER,0
4108483037,GALVANIZED,LEAD,1
4012163024,COPPER,LEAD,1
4012152014,GALVANIZED,LEAD,1
4012155030,COPPER,LEAD,1
4012353002,LEAD,LEAD,1
4012162006,GALVANIZED,LEAD,1
4012305030,COPPER,LEAD,1
4012163049,COPPER,LEAD,1
4012162007,COPPER,LEAD,1
4012352008,COPPER,LEAD,1
4012301019,GALVANIZED,LEAD,1
4012154002,LEAD,LEAD,1
4012162010,GALVANIZED,LEAD,1
4012152007,NAN,NAN,0
4012158005,LEAD,LEAD,1
4012157003,COPPER,LEAD,1
4012308012,GALVANIZED,LEAD,1
4012159015,NAN,NAN,0
4012152013,GALVANIZED,LEAD,1
4012304008,GALVANIZED,LEAD,1
4012304005,COPPER,COPPER,0
4012157011,COPPER,LEAD,1
4012352002,COPPER,LEAD,1
4012303027,GALVANIZED,LEAD,1
4012353001,COPPER,LEAD,1
4012308020,COPPER,LEAD,1
4012303023,LEAD,LEAD,1
4012308008,COPPER,LEAD,1
4012303028,GALVANIZED,LEAD,1
4012304004,GALVANIZED,LEAD,1
4012303016,NAN,NAN,0
4012305014,GALVANIZED,LEAD,1
4012304007,COPPER,COPPER,0
4012352001,COPPER,COPPER,0
4012163025,GALVANIZED,LEAD,1
4012352012,COPPER,COPPER,0
4012305027,COPPER,COPPER,0
4012301031,COPPER,COPPER,0
4012352006,COPPER,COPPER,0
4012304002,NAN,NAN,0
4012352009,COPPER,LEAD,1
4012155035,COPPER,COPPER,0
4012163035,COPPER,LEAD,1
4012163023,COPPER,COPPER,0
4012155014,COPPER,COPPER,0
4012159014,COPPER,COPPER,0
4012353042,COPPER,COPPER,0
4012353003,COPPER,COPPER,0
4012154007,GALVANIZED,LEAD,1
4012159009,COPPER,COPPER,0
4012162008,NAN,NAN,0
4012353045,NAN,NAN,0
4012351022,GALVANIZED,GALVANIZED,1
4012155012,COPPER,COPPER,0
4012353023,GALVANIZED,COPPER,1
4012301027,LEAD,LEAD,1
4012353046,COPPER,LEAD,1
4012162009,GALVANIZED,LEAD,1
4012353047,COPPER,LEAD,1
4012351039,COPPER,LEAD,1
4012163029,COPPER,COPPER,0
4012301005,COPPER,LEAD,1
4012303029,COPPER,LEAD,1
4012163039,COPPER,COPPER,0
4012159020,COPPER,COPPER,0
4012302017,COPPER,COPPER,0
4012163030,GALVANIZED,LEAD,1
4012301007,NON-COPPER,NON-COPPER,1
4012305015,COPPER,COPPER,0
4012155006,COPPER,LEAD,1
4012163042,COPPER,COPPER,0
4012155007,COPPER,COPPER,0
4012301038,COPPER,COPPER,0
4012352005,COPPER,COPPER,0
4012158017,COPPER,COPPER,0
4012163036,GALVANIZED,LEAD,1
4012351029,COPPER,COPPER,0
4012157015,COPPER,LEAD,1
4012351025,GALVANIZED,LEAD,1
4012158012,LEAD,LEAD,1
4012158008,COPPER,COPPER,0
4012305020,GALVANIZED,LEAD,1
4012162036,COPPER,COPPER,0
4012308001,COPPER,COPPER,0
4012351019,COPPER,COPPER,0
4012302018,COPPER,COPPER,0
4012351020,COPPER,COPPER,0
4012305037,GALVANIZED,LEAD,1
4012353038,GALVANIZED,GALVANIZED,1
4012353039,GALVANIZED,LEAD,1
4012301035,GALVANIZED,LEAD,1
4012353037,GALVANIZED,LEAD,1
4012155036,COPPER,COPPER,0
4011481025,GALVANIZED,LEAD,1
4011380043,GALVANIZED,LEAD,1
4011477039,GALVANIZED,LEAD,1
4014226030,COPPER,COPPER,0
4011456005,UNKNOWN,UNKNOWN,1
4011456012,LEAD,LEAD,1
4011477041,COPPER,COPPER,0
4011481018,COPPER,LEAD,1
4011380042,GALVANIZED,LEAD,1
4014226032,COPPER,LEAD,1
4014226028,COPPER,LEAD,1
4011380034,COPPER,LEAD,1
4011482005,GALVANIZED,LEAD,1
4011456004,GALVANIZED,LEAD,1
4011478010,GALVANIZED,LEAD,1
4011481024,LEAD,GALVANIZED,1
4011454010,GALVANIZED,LEAD,1
4011481017,GALVANIZED,LEAD,1
4011456006,GALVANIZED,LEAD,1
4011454002,GALVANIZED,LEAD,1
4011480013,GALVANIZED,LEAD,1
4011478007,NON-COPPER,NON-COPPER,1
4011482003,COPPER,COPPER,0
4011455002,GALVANIZED,LEAD,1
4011454016,GALVANIZED,LEAD,1
4011478004,COPPER,GALVANIZED,1
4014226009,LEAD,LEAD,1
4011481003,COPPER,LEAD,1
4011454005,GALVANIZED,LEAD,1
4011454014,GALVANIZED,LEAD,1
4011481023,COPPER,COPPER,0
4014226031,COPPER,LEAD,1
4011454003,GALVANIZED,LEAD,1
4011454017,COPPER,LEAD,1
4011455019,GALVANIZED,LEAD,1
4011481022,GALVANIZED,LEAD,1
4011455004,COPPER,LEAD,1
4011380002,NON-COPPER,NON-COPPER,1
4011455003,GALVANIZED,LEAD,1
4011481004,COPPER,COPPER,0
4011454018,LEAD,LEAD,1
4011455007,GALVANIZED,LEAD,1
4014226006,GALVANIZED,LEAD,1
4011380003,GALVANIZED,LEAD,1
4011478011,GALVANIZED,GALVANIZED,1
4011380036,COPPER,LEAD,1
4011380040,GALVANIZED,LEAD,1
4011477005,COPPER,COPPER,0
4011480006,GALVANIZED,LEAD,1
4011477025,GALVANIZED,LEAD,1
4011477043,GALVANIZED,LEAD,1
4011480010,COPPER,LEAD,1
4014226011,GALVANIZED,LEAD,1
4014226005,COPPER,COPPER,0
4014226002,GALVANIZED,LEAD,1
4011481021,COPPER,COPPER,0
4014226014,GALVANIZED,LEAD,1
4014226013,GALVANIZED,LEAD,1
4011477008,GALVANIZED,COPPER,1
4011480007,GALVANIZED,LEAD,1
4011480014,COPPER,LEAD,1
4011480016,GALVANIZED,LEAD,1
4011481009,COPPER,LEAD,1
4011477003,COPPER,COPPER,0
4011380004,NON-COPPER,NON-COPPER,1
4011380013,GALVANIZED,LEAD,1
4011477033,GALVANIZED,LEAD,1
4011477023,COPPER,COPPER,0
4011456015,GALVANIZED,LEAD,1
4011481019,GALVANIZED,LEAD,1
4011477006,GALVANIZED,COPPER,1
4011456013,LEAD,LEAD,1
4011481011,COPPER,LEAD,1
4011451007,COPPER,COPPER,0
4011456001,GALVANIZED,LEAD,1
4011380005,GALVANIZED,GALVANIZED,1
4011454001,GALVANIZED,LEAD,1
4011481010,COPPER,LEAD,1
4011481016,COPPER,COPPER,0
4011482028,GALVANIZED,LEAD,1
4011380009,COPPER,LEAD,1
4011480008,COPPER,LEAD,1
4014226004,UNKNOWN,UNKNOWN,1
4011451015,GALVANIZED,COPPER,1
4011451021,GALVANIZED,COPPER,1
4011455020,GALVANIZED,LEAD,1
4011451006,COPPER,COPPER,0
4011455006,GALVANIZED,LEAD,1
4011481012,COPPER,LEAD,1
4011451020,GALVANIZED,COPPER,1
4011480002,GALVANIZED,LEAD,1
4011380012,GALVANIZED,LEAD,1
4011455011,COPPER,LEAD,1
4011380008,COPPER,COPPER,0
4011451010,COPPER,COPPER,0
4011482029,UNKNOWN,UNKNOWN,1
4011478006,COPPER,LEAD,1
4011480027,GALVANIZED,LEAD,1
4011380011,COPPER,LEAD,1
4011482027,UNKNOWN,UNKNOWN,1
4011451008,GALVANIZED,COPPER,1
4011456018,COPPER,LEAD,1
4011477024,GALVANIZED,LEAD,1
4011455008,GALVANIZED,LEAD,1
4011451019,GALVANIZED,COPPER,1
4011456014,COPPER,COPPER,0
4011477029,GALVANIZED,GALVANIZED,1
4011481007,GALVANIZED,LEAD,1
4011480001,LEAD,GALVANIZED,1
4011482013,GALVANIZED,LEAD,1
4014226027,COPPER,COPPER,0
4011455012,COPPER,COPPER,0
4011480028,LEAD,GALVANIZED,1
4011454020,COPPER,LEAD,1
4011477019,GALVANIZED,COPPER,1
4011477030,GALVANIZED,LEAD,1
4011480024,COPPER,LEAD,1
4011380020,COPPER,LEAD,1
4011455021,COPPER,LEAD,1
4011455010,COPPER,COPPER,0
4011478014,COPPER,COPPER,0
4011455013,GALVANIZED,LEAD,1
4011482032,COPPER,LEAD,1
4011482024,COPPER,COPPER,0
4011380039,COPPER,LEAD,1
4011452010,GALVANIZED,LEAD,1
4011455001,GALVANIZED,LEAD,1
4011380037,COPPER,LEAD,1
4014226022,COPPER,LEAD,1
4014226017,GALVANIZED,LEAD,1
4014226018,COPPER,LEAD,1
4011380022,GALVANIZED,LEAD,1
4011455022,COPPER,LEAD,1
4011380014,COPPER,LEAD,1
4011451032,GALVANIZED,LEAD,1
4011480030,GALVANIZED,LEAD,1
4011380021,GALVANIZED,LEAD,1
4014226023,GALVANIZED,LEAD,1
4014226019,COPPER,LEAD,1
4011380019,COPPER,LEAD,1
4011451029,COPPER,LEAD,1
4011456010,COPPER,LEAD,1
4011455017,COPPER,COPPER,0
4011477034,COPPER,LEAD,1
4011380023,GALVANIZED,LEAD,1
4014226021,COPPER,COPPER,0
4011451041,COPPER,COPPER,0
4011451033,COPPER,LEAD,1
4011451036,COPPER,LEAD,1
4011451026,GALVANIZED,LEAD,1
4011455018,COPPER,COPPER,0
4011482012,GALVANIZED,LEAD,1
4011478008,COPPER,COPPER,0
4011477002,GALVANIZED,COPPER,1
4011451034,GALVANIZED,LEAD,1
4014226020,COPPER,COPPER,0
4011482025,GALVANIZED,LEAD,1
4014226025,COPPER,COPPER,0
4011451035,COPPER,LEAD,1
4011380044,GALVANIZED,LEAD,1
4011380015,COPPER,LEAD,1
4011477032,GALVANIZED,LEAD,1
4011482001,COPPER,LEAD,1
4011456019,GALVANIZED,LEAD,1
4011481002,LEAD,COPPER,1
4011477036,COPPER,LEAD,1
4011480015,GALVANIZED,LEAD,1
4011451037,COPPER,LEAD,1
4011451028,COPPER,LEAD,1
4011456011,GALVANIZED,LEAD,1
4011481008,GALVANIZED,LEAD,1
4014226001,GALVANIZED,LEAD,1
4011477044,COPPER,LEAD,1
4011451042,COPPER,COPPER,0
4011380033,COPPER,LEAD,1
4011380026,GALVANIZED,LEAD,1
4011455016,COPPER,LEAD,1
4011456007,GALVANIZED,LEAD,1
4014226016,COPPER,COPPER,0
4011380029,COPPER,COPPER,0
4011380017,GALVANIZED,LEAD,1
4011451031,PLASTIC,GALVANIZED,1
4011480031,COPPER,OTHER,0
4011380016,COPPER,LEAD,1
4011380025,COPPER,LEAD,1
4011451025,LEAD,LEAD,1
4011480029,COPPER,NON-COPPER,1
4011380030,GALVANIZED,LEAD,1
4011380018,GALVANIZED,LEAD,1
4011478001,COPPER,COPPER,0
4014226033,GALVANIZED,LEAD,1
4011380001,COPPER,LEAD,1
4011478018,GALVANIZED,LEAD,1
4011380031,COPPER,LEAD,1
4011380032,COPPER,LEAD,1
4117154009,COPPER,COPPER,0
4118281013,GALVANIZED,LEAD,1
4117154006,COPPER,LEAD,1
4117151021,GALVANIZED,LEAD,1
4118228013,GALVANIZED,LEAD,1
4118228011,GALVANIZED,LEAD,1
4118281008,COPPER,COPPER,0
4118228008,GALVANIZED,LEAD,1
4118228012,COPPER,LEAD,1
4117152019,GALVANIZED,LEAD,1
4118276035,COPPER,GALVANIZED,1
4118276021,COPPER,LEAD,1
4117151020,GALVANIZED,LEAD,1
4117154005,COPPER,LEAD,1
4118276004,GALVANIZED,LEAD,1
4118281006,COPPER,LEAD,1
4117152023,COPPER,COPPER,0
4118276022,GALVANIZED,LEAD,1
4118228017,GALVANIZED,LEAD,1
4118285019,COPPER,LEAD,1
4118277009,GALVANIZED,LEAD,1
4117151022,GALVANIZED,LEAD,1
4118276034,COPPER,LEAD,1
4118228014,GALVANIZED,LEAD,1
4118280001,COPPER,COPPER,0
4118277021,COPPER,LEAD,1
4118276003,GALVANIZED,LEAD,1
4117154002,GALVANIZED,LEAD,1
4118277022,COPPER,LEAD,1
4118280007,GALVANIZED,LEAD,1
4118276020,COPPER,LEAD,1
4118280006,UNKNOWN,UNKNOWN,1
4117154001,COPPER,LEAD,1
4118229008,GALVANIZED,LEAD,1
4118281002,GALVANIZED,LEAD,1
4118229011,COPPER,LEAD,1
4118276033,COPPER,GALVANIZED,1
4117101012,GALVANIZED,LEAD,1
4117153017,GALVANIZED,LEAD,1
4118276030,GALVANIZED,LEAD,1
4118285017,GALVANIZED,LEAD,1
4117152008,GALVANIZED,LEAD,1
4118280008,GALVANIZED,LEAD,1
4117151008,COPPER,LEAD,1
4117101013,GALVANIZED,LEAD,1
4118277007,COPPER,LEAD,1
4118284002,COPPER,COPPER,0
4118276019,GALVANIZED,LEAD,1
4117101014,COPPER,LEAD,1
4118285020,COPPER,COPPER,0
4117151019,GALVANIZED,LEAD,1
4118277011,GALVANIZED,LEAD,1
4118284001,GALVANIZED,LEAD,1
4118280010,COPPER,LEAD,1
